,PRODUCT URL,NAME,PRICE,RATING,REVIEWS,DESCRIPTION,ASIN,MANUFACTURER
168,https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-101,F Gear String 11 Ltrs Nylon Black Gym Bag,,4.0 out of 5 stars,437 ratings,  Lightweight gym bags    Ergonomic Design    Durable    Size-(Hxlxw) Cm-(43x32x2) Cm::Gym Bags    Drawstring closure   ,Uber Fashion Merchandise Pvt. Ltd.,1 October 2015
169,https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-102,ADISA Laptop Backpack 31 Ltrs,,4.0 out of 5 stars,"9,085 ratings","  Adjustable Shoulder Handles / Two Bottle holders / Padded Top Handle / Reflector Logo    NOT INCLUDED: NO RAINCOVER, Headphone & Cable (Images only for display)    Laptop Size : 15.6 inches and below (Bigger than 15.6 inches not recommended)    Compartments: 2 with full padding; Front Easy-Access Pocket    Dimensions : L x W x H- 12 x 7 x 18 inches   ",B07G3CG9FC,ADISA
170,https://www.amazon.in/Nivia-5227-Pulse-Junior-Others/dp/B08D7QG33Z/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-103,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Sky Blue)",,3.8 out of 5 stars,155 ratings,"  Highly Water-resistant finish to save inner items from water splashes    Epp foam gear in the bottom panel for total comfort and safety    Main compartment with double zip closure    Water-resistant front valuables pocket to keep your stuff safe    Dimension: 40x22x10 cm    Capacity - 9 litres    Tough, 600D abrasion-resistant fabric for high durability Optimum quality of accessories and zipper for smoother functioning and high durability Designed for all types of occasions: sports, daily use, cycling, travel, adventure, etc Comes in attractive color combination and premium quality of material.   ","FREEWILL SPORTS P LTD - PB, 391-392 Leather Complex Kapurthala Road jalandhar,144021 Punjab",FREEWILL SPORTS P LTD - PB
171,https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-104,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),,4.3 out of 5 stars,"3,230 ratings","  Outer Material: Polyester, Color: Blue    Water Resistance: Water resistant; Dimensions: 36 cms x 13 cms x 50 cms (LxWxH)    Number of compartments: 3    Laptop Compatible: Fits up to 15.4 laptop    Light Weight    Note : Laptop compartment has no strap   ",Wildcraft,23 July 2015
172,https://www.amazon.in/House-Quirk-Maternity-Backpack-Elephant/dp/B07QV7SH4S/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-105,House of Quirk Baby Diaper Bag Maternity Backpack,,4.4 out of 5 stars,967 ratings,"  DURABLE MATERIAL:Diaper bags made of environmental and durable oxford material,water resistant and easy to wipe clean, strong zippers,you'll have a diaper backpack that lasts for years.    LARGE CAPACITY: Dimension L x W x H 41 x 18 x 25.5 cm, 16.1"" x 7.0"" x 10.0"" inch,it is very roomy and contains individual functional pockets, can hold all your essential items for baby care,such as baby diaper,milk bottle towel,water bottle, changing pad,snacks.    MULTI FUNCTION: You can use this bag as backpack and handbag. It is very elegant and suitable for many occasion like shopping, traveling etc. A fashionable backpack that can be carried by moms and dads alike.    WELL-DESIGNED:Wet and Dry Separation design,don't worry for baby's wet cloth, you can put the wet cloth in the separated inner pocket,A zipper in the back of the bag can be opened for easy access,wide mouth design top opening can offer you a large view.    BEST GIFT IDEA:Perfect baby shower gift for a special new Mommy,we designed a compact diaper backpack that combines style, versatility and convenience.suitable for many occasions like shopping, restaurant, traveling etc.Great for a wedding gift,business gift,New mother gift,holiday gift etc.   ",B07QV7SH4S,House of Quirk
173,https://www.amazon.in/Li-Ning-Raider-Double-Polyester-Badminton/dp/B09VDQRFRV/ref=sr_1_106_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-106,Li-Ning Raider Max Double Zipper Polyester Badminton Kit Bag (Blue),,4.4 out of 5 stars,379 ratings,  All Buckled - The Raider Max Kit Bag features a technically devised buckle to hold the straps intact.    Premium Finish - Your weapon holder deserves an outlandish look and so we have left no stone unturned to ensure it wears a polished look.    Unbreakable Zipper - The Raider Max Kit Bag is equipped with high-quality smooth zippers that won’t succumb easily.    Top Material - This bag is crafted with premium lightweight tear-resistant fabric and high-grade polyester for a superior finish.    Easy Mobility - The Li-Ning Raider Max Kitbag comes with rounded stitched grip handles that give you the option of easy mobility.   ,"Li-Ning (China) Sports Goods Co., Ltd., No. 8, Tongzhou District, Beijing, PRC, Li-Ning (China) Sports Goods Co., Ltd., No. 8, Tongzhou District, Beijing, PRC","Li-Ning (China) Sports Goods Co., Ltd., No. 8, Tongzhou District, Beijing, PRC"
174,https://www.amazon.in/Li-Ning-Raider-Double-Polyester-Badminton/dp/B09VDQRFRV/ref=sr_1_106_mod_new?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-106,Li-Ning Raider Max Double Zipper Polyester Badminton Kit Bag (Blue),,4.4 out of 5 stars,379 ratings,  All Buckled - The Raider Max Kit Bag features a technically devised buckle to hold the straps intact.    Premium Finish - Your weapon holder deserves an outlandish look and so we have left no stone unturned to ensure it wears a polished look.    Unbreakable Zipper - The Raider Max Kit Bag is equipped with high-quality smooth zippers that won’t succumb easily.    Top Material - This bag is crafted with premium lightweight tear-resistant fabric and high-grade polyester for a superior finish.    Easy Mobility - The Li-Ning Raider Max Kitbag comes with rounded stitched grip handles that give you the option of easy mobility.   ,"Li-Ning (China) Sports Goods Co., Ltd., No. 8, Tongzhou District, Beijing, PRC, Li-Ning (China) Sports Goods Co., Ltd., No. 8, Tongzhou District, Beijing, PRC","Li-Ning (China) Sports Goods Co., Ltd., No. 8, Tongzhou District, Beijing, PRC"
175,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTcxNjg5MTU0Nzc1NDgzOjE2Nzk0MTIzNjA6c3BfbXRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679412360%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",,4.9 out of 5 stars,17 ratings,"  Care Instructions: Wipe with Damp Cloth    Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product.    Handcrafted with care and made up of premium quality robust material    Padded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side    Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket    GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty   ",B0BR1D4SL1,Acefour Accessories Pvt. Ltd.
176,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTcxNjg5MTU0Nzc1NDgzOjE2Nzk0MTIzNjA6c3BfbXRmOjIwMTE0NDE0MjI5Njk4OjowOjo&url=%2FEUME-Virgo-29Ltr-Laptop-Backpack%2Fdp%2FB08R563J3T%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679412360%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,EUME Virgo 29L Laptop Backpack for Office & Travel | Water Resistance | Fit Up to 15.6-inch Laptop,,4.1 out of 5 stars,498 ratings,"  The Eume Virgo Bag has enough space with 3 large compartments, 2 easy-access pockets in Front, and 2 side pockets for a water bottle.    Large Compatment dedicated tech-safe that can store laptops up to 15.6 inch, Second Large Compartment for Books, Cloth & Sunglasses & Essentials etc. and Third compartment 2 Small pocket for Chargers and Earphones or Wallets , 2 Pen Holders & zipper compartment for Mobile Phone, Passport etc.    It's water-resistant, good quality zipper, Light Weight and it has padded adjustable shoulder straps and a trolley support strap for maximum comfort to make your travel journey happier.    Dimensions of Backpack: 12 x 8 x 17.75 inches; Bag Weight: 685 grams; Capacity: 29 liters; Fabric: Polyester    The Eume Virgo Backpack comes with a 1-year warranty against manufacturing defects.   ",B08R563J3T,Avon Lifestyle Pvt Ltd
177,https://www.amazon.in/Girls-1518-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9QYRZB/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-109,Beauty Girls-1518 Polyester Floral printed Designer Stylish Waterproof School/Collage/Picknic Bag-Backpack For Girls & Women (32 Lit),,4.4 out of 5 stars,964 ratings,"  Comfortable adjustable padded shoulder straps that evenly distributes weight    MATERIAL & QUALITY:-Made from premium water resistant Polyester, Nylon, Plastic, Metal, Fabric provide strengthen and long-lasting performance    Adjustable Strap; Special Features: Radium strip on shoulder pad; 30 L Storage Capacity    Closure Type: Zipper; Age Range Description: Adult; Special Features: Back Padding    Color Name: Light Blue   ",B08F9QYRZB,Shri Salasar Enterprises
178,https://www.amazon.in/Skylook-Backpack-Waterproof-Charging-Business/dp/B0BT73V2VT/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-110,Skylook Smart Anti Theft Backpack Waterproof 15.6 Inch Laptop Bagpack USB Charging Port 30 Ltrs Travel Hiking Fashion Business Bag for Men Women Unisex Office,,3.3 out of 5 stars,11 ratings,"  Care Instructions: Hand Wash Only    black Colour Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease    Anti Theft Design - This backpack by smart look bag has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the backside of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc    Water Repellent Material - This backpack is made of Water Repellent Material so now you can travel carefree without worrying about water splashes or rain    Compartment Description: Up To 15 Inches; Pattern Name: Solid; Pocket Description: Zipper Pocket; Age Range Description: Adult   ",B0BT73V2VT,Sky Looks
179,https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-111,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,,3.8 out of 5 stars,"2,292 ratings","  Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester    Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.    Utility: Office, College, School, Camping, Weekend trip, Day trip    Accessories shown in the picture are not part of the bag.    Style Name: Daypack Backpacks; Color Name: Wht-Blk; Closure Type: Zipper; Strap Type: Shoulder Strap; Age Range Description: Kid; Warranty Description: No Warranty; Water Resistance Level: Water Resistant   ",Rushi Enterprise,28 August 2018
180,https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-112,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),,4.1 out of 5 stars,"3,717 ratings","  Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,     Water Resistant; Warranty type: Manufacturer, 1 year domestic warranty; Internal compartments with organizer pockets and internal divider for organization     For Our Business & Fashionable Style Day Backpack; Age Range Description: Adult; Style Name: Travel Backpacks; Closure Type: Zipper Snap     Closure Type: Zipper Snap; Age Range Description: Adult; Style Name: Travel Backpacks     Strap Type: Double Handle; Pattern Name: Solid; Warranty Description: 1. Year Manufacturer Warranty; Compartment Description: Greater Than 17 Inches; Style Name: Country    ",B083N53TWB,"A. H. Creation, A-630, Amar puri, Krishna Basti, Ram Tirath nagar. Pahar Ganj. New Deihi. 110055"
181,https://www.amazon.in/Bennett-15-6-inch-Repellent-Backpack-ben_cas_blue/dp/B09WZKB54G/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-113,"Bennett Laptop Bag for Menं & Women 15.6 inch, 25 L Water Resistant Bag Laptop Apple/Dell/Lenovo/Asus/Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/Ideapad/Surfacepro (Blue)",,4.0 out of 5 stars,436 ratings,"  PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. school bag for girls / bags for women / kids school bag / college bags for boys / laptop backpack .    COMPREHENSIVE WORKSPACE: Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling    COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .    EFFORTLESS CARRYING: This lightweight backpack is the perfect travel companion for carrying a laptop, books, and accessories when visiting the airport, going to the school, college office, exploring a new city, or using it as a laptop bag.    MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.    Strap type: Shoulder Strap    Water Resistance Level: water_resistant   ",B09WZKB54G,"Texcoco Enterprises, 9958166528, Texcoco Enterprises, 9958166528"
182,https://www.amazon.in/SIDRUM-Shoulder-Adjustable-Compatible-Mirrorless/dp/B09P74TZY8/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-114,"SIDRUM WF-18 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black)",,4.4 out of 5 stars,913 ratings,"  External Size (LxWxH): 250x150x200 mm, Internal Size (LxWxH): 230x110x180 mm    Accommodates all Entry Level & Mid Range Digital SLR Cameras with 18-55mm Lens attached + 55 to 250mm lens + Charger & cable , filter , Memory card and other accessories.Waterproof Rain Cover is included for Hustle-free outdoor activities.    back zipper pocket for keys, cards, chargers and other storage; Inner compartment zipper net bag for SD card box, filter cloth, or cleaning kit storage.Two side net pockets. Adjustable shoulder carrying strap.    Polyurethane coating super nylon Water shield Material. With inside detachable divider to adjust the inside space for camera, lens and accessories.    Package Includes: 1*waterproof Camera Case Bag 1*Shoulder Strap 1*Rain Cover 1*Spacer Pad   ",B09P74TZY8,Sidrum
183,https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BR149RMT/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-115,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Black),,3.8 out of 5 stars,9 ratings,"  SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort    COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women    PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm    BACK SUPPORT: We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.    OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.   ",B0BR149RMT,Amazing Bags
184,https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1679412360&sprefix=ba%2Caps%2C283&sr=8-116,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",,4.4 out of 5 stars,"1,025 ratings","  ""Outer Material : Nylon Twill Colour : Sky blue The backpack is LIGHT WEIGHT yet strong enough to hold your supplies. The superior quality NYLON TWILL material lends a beautiful shine and soft feel to the backpack.""    Dimensions (in cms): 34x14.5x40.5 Capacity: 20 Litres Weight: 400 grams Fully Lined for extra strength WATER RESISTANT : YES Warranty: 12 months manufacturer warranty    NUMBER OF COMPARTMENTS : 1 Spacious compartment to keep your essentials like textbooks, stationary, lunchbox etc. ONE SIDE POCKET : The backpack provides 1 exterior full fabric side pocket for holding water bottle,clipping pens or pencil or storing other items.    LAPTOP COMPARTMENT to accommodate laptop upto 15.6 inches    1 FRONT POCKET :It comes handy in keeping boarding pass tickets, mobile phone, earphone, cards,cash etc.   ",B08YF1XJXY,Safari
185,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTcxNjg5MTU0Nzc1NDgzOjE2Nzk0MTIzNjA6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679412360%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",,4.9 out of 5 stars,23 ratings,"  Care Instructions: Wipe with Damp Cloth    Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product.    Handcrafted with care and made up of premium quality robust material    Padded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the side    Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket    GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty   ",B0BR1C59R8,Acefour Accessories Pvt. Ltd.
186,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTcxNjg5MTU0Nzc1NDgzOjE2Nzk0MTIzNjA6c3BfYnRmOjIwMDMyNTY1MDQ2ODk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Computer-17-3-inch%2Fdp%2FB083N3DCTM%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679412360%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- ALL) (Navy Blue),,4.1 out of 5 stars,"3,717 ratings","  Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap     Age Range Description: Adult; Style Name: Country; Pattern Name: Solid; Strap Type: Cross-Body; Closure Type: Zipper; Pocket Description: Utility Pocket    ",B083N3DCTM,A. H. Creation
187,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTY2NjcyNTE3OTkwODkzOjE2Nzk0MTIzNjE6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzY5OTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679412361%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",,4.3 out of 5 stars,152 ratings,"  CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes     PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop     MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve.     HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)     Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult    ",Designed By Mokobara Lifestyle Private Limited,13 January 2021
188,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTY2NjcyNTE3OTkwODkzOjE2Nzk0MTIzNjE6c3BfYXRmX25leHQ6MjAxMjE5NzIyNjA0OTg6OjA6Og&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB07XG935R9%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679412361%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L)",,4.1 out of 5 stars,45 ratings,"  EUME's Made in India Massager Backpack, made of High Quality Nylon Fabric. The inside has Polyester Lining 190. This product comes under the Bag/ Backpack/ Laptop Bag/ Laptop Backpack/Massager Backpack/ Massager Bag category. Find it in 6 colours - Black, Melange, Black Gold, Grey, Red, Teal Blue    Capacity: 22 Litres ; Weight: 1.3 kgs; Dimensions: Centimeters: 33.02 x 16.5 x 49.5, Inches: 13 x 6.5 x 19.5; Main Compartment: 1; Front Pocket: 1; Side Pocket: 2 - to keep your 1 liter water bottle; Padded Internal Laptop Sleeve; Padded Shoulder Straps; Padded Back Panel    Maintenance: Wipe with a clean, dry cloth when needed. This bag is Water & Dust Resistant and has a Premium Quality Zipper and Metallic Zinc Pullers. It also comes with Chest and Waist Belts.    Other Specs: This bag has 2 Sets of massagers for maximum relaxation of the upper and lower back. It has an Internal Organization panel, a Top Carry Handle and a Heavy Duty Reversible Zipper and can be powered using a Power Bank (10000 mAh recommended); This bag has an adjustable torso and can be custom adjusted to different heights for perfect placement of the massagers on upper and lower backs. It fits most 15-inch laptops    Pocket Description: Utility Pocket; Compartment Description: Up To 14 Inches; Age Range Description: Adult; Warranty Description: 1 Year Warranty Against Manufacturing Defects; Style Name: Travel Backpacks; Pattern Name: Solid; Special Features: Laptop Compartment   ",B07XG935R9,"EUME, B-1 Nandkishore Industrial Estate off, Mahakali Caves Road, Andheri East, Mumbai-400093, Designed By EUME Lifetsyle Pvt Ltd, Bldg No.193, Indian Corporation, Dapode Road, Mankoli Naka, BHIWANDI MAHARASHTRA India 421302 Customer Care : 9321366003"
189,https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1679412361&sprefix=ba%2Caps%2C283&sr=8-115,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",,4.4 out of 5 stars,"1,025 ratings","  ""Outer Material : Nylon Twill Colour : Sky blue The backpack is LIGHT WEIGHT yet strong enough to hold your supplies. The superior quality NYLON TWILL material lends a beautiful shine and soft feel to the backpack.""    Dimensions (in cms): 34x14.5x40.5 Capacity: 20 Litres Weight: 400 grams Fully Lined for extra strength WATER RESISTANT : YES Warranty: 12 months manufacturer warranty    NUMBER OF COMPARTMENTS : 1 Spacious compartment to keep your essentials like textbooks, stationary, lunchbox etc. ONE SIDE POCKET : The backpack provides 1 exterior full fabric side pocket for holding water bottle,clipping pens or pencil or storing other items.    LAPTOP COMPARTMENT to accommodate laptop upto 15.6 inches    1 FRONT POCKET :It comes handy in keeping boarding pass tickets, mobile phone, earphone, cards,cash etc.   ",B08YF1XJXY,Safari
190,https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1679412361&sprefix=ba%2Caps%2C283&sr=8-116,Aristrocrat Unisex Laptop Bag Grey,,4.4 out of 5 stars,18 ratings,  1)Spacious Compartment 2) Laptop Compatible 3) Front Quick Access Pocket 4) Power Bank Pocket   ,B0B5YHC1W5,"VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025"
